bh,kh
387662,0084954064
J4827 ,3252320612
1376109,3546953283
687217,3164581045
708364,3219891196
1409339,4142120326
1409340,4143032166
708371,1365052998
126800,1058818557
494879,3993943755
1409358,4142847606
L6819 ,1533102230
608014,3913377394
L6828 ,0281854434
1409362,4142405814
1409363,4142904374
1409365,4142464486
708375,0634559500
1409366,4142797318
1409367,4147584422
690161,3546810531
608023,3252419732
1409368,4156092454
1409369,4147194998
1409370,4142813542
1409371,4143015366
753744,3559816448
1409372,4142219526
753738,3559592304
753743,3559362576
753768,2567360283
1409373,4142695366
1409374,4142269382
1409375,4142286262
1409376,4142771862
1409359,4142973830
1409360,4141822422
1389274,3560240672
1409361,4141970278
1409364,4142728902
595244,1021159179
664907,4085224850
1409262,4142398534
1392681,1530098918
664912,4085354354
1409864,4141942646
1409870,4142192790
1409872,4141858406
1409873,4142543478
1376014,3277345936
331751,1533945878
1376010,1021186283
1376015,4213261694
574673,1021578315
1409377,4141867494
487686,1609996366
75177,4064745826
677381,3995622626
1409395,4143032054
1392735,1788562768
1409396,4142119302
1409402,4142099990
1409403,4142936662
478803,0892038844
1409404,4142644358
1409405,4141946822
1409406,4141980454
737003,1021734459
1409407,2141213175
1409408,4142745814
1409409,4146974230
1409410,4141811990
1409411,4142475670
1409412,4143025926
1409413,4142349318
1409414,4141975350
1409415,4142760054
1409416,4142955126
1409378,4143079414
1409379,4142396758
1409380,4142530854
1409381,4142486550
1409382,4142062582
1409383,4142896774
1409384,4142304470
1409385,4143058662
1409386,4142563990
1409387,4142093958
1409388,4142581526
1409389,4142398950
1409390,4143001366
1409391,4141911526
1409392,4141984374
412390,1021730315
1409393,4142801910
1392855,3560244128
1392856,3560393520
1392874,3559238400
1392877,3560000544
1392880,3938334976
1409394,4141966774
1409397,4142249670
1409398,4143076406
1409399,4142587910
1409400,4147071766
1409401,4142495974
737307,3377940327
737333,3683347351
1376102,0432742478
737178,3551729703
1409418,4156351974
1409420,4142762742
1392704,1532420230
1409421,4141900134
1409422,4142735798
1409423,4142887638
1409424,4147987430
1409425,4143006726
1409426,4141992758
1409427,4142195654
1409428,4142589974
1409429,4147312886
1409430,4142919462
W0639 ,0989958898
H6517 ,3995242274
436763,1727862843
687370,3546203331
687372,3164668709
1376024,4213988814
330521,0342024612
1372392,3559387792
677348,1532939958
737244,2913213003
607575,2911710395
737246,3687120823
24756D,1741826962
1392738,3937571248
1392742,3553598695
1392744,3938143168
1392745,3560145840
1392747,3560436784
1392751,3937553088
1392753,3560303872
1392755,3560136176
1392756,3551563975
682713,1061485421
1392757,3551117351
1392759,3551336839
682719,2567538123
682727,1061485485
1392772,1365826998
1409432,4142565574
1392775,3560529744
1409434,4142750710
1392774,3560052208
1409435,4143053494
1409436,4141940102
1376388,1366532790
1376387,3994231074
1376392,3546804787
1409431,4143070438
1409437,4142922950
1409439,4142254150
1409440,4142886806
1376038,4213237246
1409441,4141834870
1409442,4141851462
1376054,3552098519
1409443,4142414230
1409444,4141877718
1409445,4142553590
1409446,4141925318
1409447,4142735046
1409448,4142765014
737230,3377178231
1376099,1021659563
1409449,4142460134
1409450,4142067030
1409451,4142539734
1409453,4142582934
737181,2567951083
1392752,3550947783
1409454,4142534406
1409455,4142825654
1409456,4142099254
672128,1533380806
1409457,4142100582
1409458,4142053110
1409459,4141904214
1409460,4146039958
1409461,4142517510
AC922 ,1990983613
672984,2568586731
697193,3013140634
1380199,3685217991
691108,0765530564
677494,0425301920
677846,2891812859
1409462,4141897222
1376103,1021737371
99289 ,0526014875
636205,1176722743
737295,1366690886
737321,3547978999
666906,3221236124
737319,3551728567
1409463,4142815878
1409464,4141806294
1409465,4142674166
1409466,4143050390
753977,3559880960
1409468,4142828198
1409469,4142716310
680777,1294510525
753979,3559147216
680832,1532855814
723246,1727266971
1409640,4142368102
1376152,1299300083
1409643,4142314038
1409644,4142263014
1409646,4142542646
723251,1298532227
1376169,4213751342
737274,1300155059
737284,3551881143
754039,2566954459
754107,3559855440
754106,3559585888
754109,3559599696
754108,3559047072
653952,4215523310
753642,3559871216
754027,3559537920
1376125,4213949470
1376128,3994040930
672550,3993723355
1409484,4142095830
L7807 ,3251826404
BS653 ,1991483501
1409485,4142505446
1409486,4141824902
1409487,4143014214
1409488,4141807030
1409489,4142990598
1409490,4142532054
1409491,4142185830
708620,3316642076
1409492,4143039526
1409493,4141926774
1409494,4142962662
1409495,4142703894
1409496,4142942390
1409497,4142621382
1409498,4142150902
1409499,4142045366
616826,3994172562
664026,1366214150
640318,3559412715
617488,3994391650
WM455 ,3476721870
390145,3819020119
1409500,4142365046
G6173 ,1366745206
626616,2041417162
1392868,3560297456
677510,1299212163
1392881,3560374000
1392883,3559659568
1392887,3560425744
677503,0903720174
677506,3277184288
1409501,4147562006
1409502,4142699526
1409503,4142323862
1409504,4142975318
1409508,4142709174
1409509,4142515718
737616,3686086711
754051,1727058667
613189,1726758875
1392993,3276793168
616951,0313549714
616948,3912360850
677483,3993781883
610041,0460353273
712462,3220966604
677489,1351977109
713161,3317658666
582846,0647210093
KL139 ,4204291934
U0156 ,1423843494
WD798 ,1058765725
CK724 ,2537984270
585544,3995183906
737561,3375149447
668561,4087481858
754035,1021448827
754055,3559320608
724015,3164086133
604336,1990950989
1409719,4142769046
1409720,4142048022
724026,3546540499
1409723,4147028934
1409725,4142781910
754058,3559185104
1409726,4142819398
1409728,4141824838
1376362,4213712110
1392896,3685260087
1392899,3559106816
1392905,2990936327
1376363,3164294789
1392906,3558375552
1392907,3560907232
1392910,3560172352
1392912,3559279696
1392913,3685013655
1392914,3551340839
1392916,3685017015
1392852,3938232064
1392853,3560436880
1392859,3559308208
1392861,3560772608
1410649,4147134710
1410836,4147117238
1410871,4142998470
1410923,4147206662
1410973,4141831462
1410977,4141975638
1410978,4141907574
1392847,3560006368
1409020,4142038950
1409569,4147395046
1409570,4147319062
619329,3994651426
1392921,3551124743
1409571,4142104758
1409573,4141875798
1409574,4142778902
1409575,4142468998
1409577,4147406918
1409578,4142473126
737457,3377431943
1409579,4142268534
1409580,4156093862
1409581,4141906886
1409582,4143072742
1409583,4142928086
1409584,4142164822
1409585,4147608454
1409586,4142830294
1376260,3163940053
737588,1728050587
737589,3686447783
1376266,3311374602
1376267,2567950011
1376170,3995575650
1409296,4141990902
1409547,4142836806
179651,3996198162
1409548,4142168982
386969,1726882427
430918,1422866086
1409549,4142511526
1409550,4142908918
1409551,4142656342
1409552,4147032982
1409553,4142299654
1409554,4141862150
1409555,4141929638
1409556,4142025846
1409557,4142075750
1409558,4142683126
1409559,4142728070
99702,1295275453
1392900,3685156663
1392901,3560149856
1392903,3685278135
1392904,3560178864
1409812,4142553606
1392917,3551340791
1392920,3551166247
1409813,4142938118
1409815,4142474086
1409816,4142892950
1409817,4142772470
1409818,4142959686
1409819,4142543158
1409820,4142309766
1409821,4141872342
1409822,4142676630
1409824,4142028134
531936,0313302370
570166,4087423458
R2475,1727871675
127033,1295295165
262058,2567162011
563205,3914372898
1409930,4142841478
1409931,4142532950
1409932,4141851174
1409933,4143067670
1409934,4142047782
1409935,4142188630
1409936,4143082342
1409937,4142865750
1409938,4142631206
1409939,4142200166
1409941,4141891446
1409942,4143044054
1409943,4142114774
1409944,4143067878
1409945,4142893270
1409946,4142898486
1409947,4142763014
1409948,4142896390
1409949,4142261398
1409950,4142209190
1409951,4143075622
E2065 ,0785047179
1409542,4142936390
1409543,4142796662
1409544,4141797638
1409545,4142504102
1409546,4142759910
737414,1727021707
737534,3685980231
737380,3259502064
515174,0966035929
737404,3552019815
1409588,4141913286
A0851 ,1992602685
DW129,1424247322
672840,1727591035
497657,3252308676
1409987,4142672310
670392,1039295543
1410019,4141916038
334674,2638985076
1410020,4142986486
1410022,4142156198
1410023,4142716870
1410025,4141963702
668529,3453580443
1409589,4142039414
1409591,4141931302
1384090,3317814844
1391608,3938290720
754170,3559458592
1376161,3548775143
1384095,3546224051
1391612,3560147328
1409592,4142913670
1409597,4147038198
754162,3559258160
754212,3559063408
126942,1061505453
713726,4213142974
312929,3252259780
713824,4213157790
1392955,3938344336
1392957,3560367040
1392958,3685515335
754124,3559886176
754123,2567517195
1376202,3274603770
754210,3558201984
1376201,4213645486
1376326,1021616635
1376599,4213566334
1376600,3469686995
132296,3251774980
1393009,3276892032
754166,1021214395
1393015,3276622960
1376614,0105634254
491706,3481277493
1393309,3276782016
1393310,3559091312
1393315,3560254800
1393332,3273985664
1393019,3276941856
708710,1021210683
708717,3317071484
1393022,3276708224
737564,3377123767
520701,1727413915
609556,3221781276
1409603,4143012182
1409611,4142915174
1409612,4142073382
708719,3453036795
1409616,4142883574
1409617,4142092726
737467,3686048183
754131,3559807424
1409647,4148071350
677706,2913087771
1409654,4141817046
1409658,4143033302
1409662,4141905510
1409618,4141876390
682606,3319341692
754229,3559667792
1376238,3546299139
1376239,4213446686
1409620,4142102470
708794,2911621467
1409622,4141926886
1409624,4142788934
690180,3546571619
1409625,4142831094
1409626,4142189718
1409631,4148201414
1409632,4142805382
1409635,4142629318
1409636,4142936726
441275,3452887307
1409638,4142547302
531044,0313487378
598872,0313839922
708817,3995999618
708820,3823525057
1409696,4143054998
L7734 ,1058863165
L0918 ,0224892034
I9854 ,0309739342
77122 ,3251985876
1409698,4147285910
198801,2091137802
1376324,2570082235
456138,2935066180
1409707,4142810086
1376262,1364984934
1376263,3164430101
127972,3252014116
1376264,3164581733
194707,3220663196
1376294,1021088667
L8090 ,2540427598
H6188 ,0404055410
1410203,4141916502
1376309,3546436803
737763,3552678743
1376310,3221666156
1376311,4214057758
677753,2567546315
737744,3686455687
598941,0423267622
708836,4214001646
1410104,4142635894
1410105,4141897462
1410118,4142885958
1410122,4142769654
557739,0310448158
737757,3686185015
1376227,1727674283
557726,3110326386
1409717,4142495894
127543,3251770964
127544,3252250004
WY586,2041523418
543736,3995890786
R1321 ,3773074012
L6321 ,2771267116
673632,1531725782
1409751,4142506982
1409752,4141870726
598995,0813696498
1409753,4142274550
1409770,4141904726
671933,3995687746
1409771,4143035318
1409772,4156096886
1409774,4143038182
1409775,4142103590
312430,1363061926
1409776,4142916102
1409777,4142291526
1409778,4142662566
1409779,4142228022
1409780,4142313750
1409784,4142589414
1409791,4142730998
1409792,4142566006
1409793,4142741110
664859,0902814462
266209,1727416779
708902,4214040526
531355,1499760418
1409740,4147453350
1409741,4142790102
445693,2566928827
1409742,4148260182
1409743,4143087350
1409744,4147822230
1409745,4147043878
708905,1059335741
1409746,4142481190
754427,3559312448
199925,2500159515
754428,3559671216
754436,3559724960
754440,2567502107
1393838,3551111575
1393841,3938073840
1393843,3551575239
1376285,1020426987
1376287,4213444318
1393144,3276800864
1393149,3277171440
1376242,0423034406
754391,3559029696
754450,3559062208
754471,3559587408
1376247,3546629491
1376251,1532463494
737856,3552029687
1376278,3377309095
1376279,0345554315
1409748,4142435926
1409749,4143051382
1409750,4142152438
1409754,4142940022
1409755,4141885654
1409756,4142824646
1409757,4142462694
1409758,4142752198
1409759,4142150342
1409760,4142176086
1409761,4142263910
1409823,4142105238
1409827,4142534230
1409828,4141843014
754485,1366494358
1409829,4143025702
1409830,4142577990
1409831,4142908678
722140,3163948101
1409832,4141968422
1409833,4143034518
1409834,4142681702
1409835,4142118934
1409836,4142418278
1409838,4142151622
1409839,4141994358
1409840,4142154198
1409841,4147842566
I9026 ,0019052050
133820,1727255195
1409794,4142682758
133819,2567844347
133817,2567298539
687689,3469367971
128797,1727853419
256026,0764049917
738125,3420837207
754522,3559005360
754526,3559908336
1409801,4156357142
128610,3994749666
682421,2567538091
677826,1298481123
1409802,4142270918
133313,2567504539
1409803,4142607062
682513,3995492194
1409806,4142019878
737973,1264777184
201194,1365524614
1409808,4142534422
W6263 ,0108333996
754478,3559233264
1409795,4142530086
127536,3251710740
1409796,4141943686
1409797,4142674838
1409798,4141872150
1409799,4142588982
1409800,4156098198
566863,3166288418
585509,2566961307
1410164,4142920646
1410176,4142921830
1410185,4142054742
1410197,4142043862
211832,2477883003
1410199,4142950326
1410200,4142359126
1410202,4142147414
1410189,4142685750
668179,0104787374
585594,3551055975
709036,1021243867
709038,3453012091
1409825,4141836166
1409826,4156096758
1393188,3276891536
1409842,4142977974
1397183,1528961620
1397185,3559363232
211912,2500631819
1397186,1529748052
1397188,3377229991
1397197,1020040571
1393374,3938294944
607103,0313471202
289383,3481219269
1393382,1299530595
737851,1299269027
1393383,3559619008
1393389,3277038896
249704,3497664749
652159,3318676332
1409978,4141875846
1409979,4143013446
1409980,4143036614
1409981,4142763366
1409982,4142888150
686997,3163835653
1409983,4156097878
687035,3453271547
1392965,3558762928
1393055,3560757840
1393229,3277067168
1393239,3934325952
664033,1021561691
1393294,3559092640
1393296,3559740112
1393299,3560494752
1393286,3277412480
652298,1299448323
68039 ,1300113459
W3331 ,0310773806
258570,0764042525
534804,0313482034
465480,3965274388
754605,3559582832
1393221,3937431264
259167,3624543419
754734,3559795360
1409845,4142871382
1376419,1531752278
1409846,4142021238
1409847,4142367494
1409849,4142448086
1409874,4142893126
1376339,4213560782
1376341,3553239303
KJ392,0455846858
CI170 ,4219210014
C3586 ,1058908397
1376366,3221567564
L0488 ,3108556814
1376369,2913059643
393932,3995532594
128131,3252372948
L6042 ,3251774004
205048,0785100955
1376374,3546283987
1376373,2912964171
320322,1352399029
1409875,4142116278
274229,3251876116
1409877,4141822630
205156,3497679083
1409878,4142452822
1409879,4142764582
1409880,4142801990
1409881,4142534614
1409884,4142259462
1409886,4142119574
1409887,4142691670
1393254,3937471312
1409889,4142850502
1393257,3938283456
754577,1021852779
687875,3546864723
709102,1021495307
754569,3559841824
442305,2913323147
754595,3559025472
755509,3559327152
755721,3559896512
1409885,4142488326
1409890,4142853206
1409891,4142167494
1409892,4141977782
1409893,4142221158
1409894,4142716950
1409895,4142586966
1409896,4142833862
1409897,4142356150
1409899,4141797414
1409900,4142895238
754804,3559392288
1409901,4143032902
1376403,3546693831
1376407,3546429571
1409902,4142302118
755215,3560814256
1410350,4142693846
1393282,3685038967
1410362,4141854886
1410363,4142214518
1409905,4142546662
N6612 ,3484083212
754668,3559924720
P2667 ,1294361101
1409906,4142489590
1409907,4143015414
1409908,4142054054
1409909,4142019126
1409910,4142331814
1409911,4142455318
1409925,4142548598
1409926,4142180470
1409927,4142750822
709182,1530763846
